street_id,mb_code16,n_addresses
41993,20375960000,7
41993,20376540000,10
41993,20376840000,18
41993,20378680000,6
41993,20378690000,13
41994,20058160000,11
41995,20556700000,12
41995,20556720000,28
41995,20556880000,15
41996,20375960000,29
41996,20376540000,47
41997,20022410000,8
41997,20022420000,12
41998,20631993920,4
41999,20339553000,1
42000,20436580000,15
42000,20437730000,28
42000,20438900000,26
42000,20438910000,10
42000,20440760000,24
42001,20611010000,11
42002,20363530000,20
42003,20626170000,18
42004,20409110000,12
42005,20226690000,30
42006,20492310000,4
42006,20495690000,10
42006,20495710000,27
42007,20279480000,16
42007,20281842000,23
42007,20631905670,26
42007,20631919010,11
42007,20631919020,14
42007,20631968760,36
42008,20480410000,15
42008,20480420000,18
42008,20480480000,7
42008,20480510000,48
42008,20631945050,23
42008,20631959030,2
42009,20498340000,1
42009,20499810000,5
42010,20469200000,4
42010,20471080000,4
42011,20085830000,20
42011,20088560000,11
42012,20631912170,13
42012,20631986160,11
42012,20631986170,18
42013,20165560000,16
42014,20631982890,5
42015,20606820000,8
42016,20321200000,18
42016,20322370000,27
42016,20322380000,28
42016,20323080000,18
42016,20326150000,50
42017,20320710000,2
42017,20324880000,10
42017,20325230000,26
42018,20517220000,3
42019,20631911100,19
42019,20651330000,1
42019,20653210000,9
42019,20655850000,6
42020,20631994930,5
42021,20544900000,22
42021,20546930000,20
42022,20632004110,10
42023,20440990000,36
42024,20024740000,8
42025,20295640000,4
42026,20486590000,8
42027,20631968020,3
42028,20169100000,1
42028,20174470000,12
42029,20594670000,7
42029,20597820000,17
42029,20598260000,7
42030,20424150000,32
42030,20424450000,14
42030,20426390000,29
42030,20427630000,5
42030,20427900000,14
42030,20428780000,15
42031,20067850000,7
42031,20070490000,21
42031,20070500000,6
42032,20065720000,17
42032,20066460000,33
42033,20608597000,8
42034,20445430000,6
42034,20446510000,4
42034,20447700000,55
42034,20452530000,8
42034,20452540000,6
42034,20631944540,10
42034,20631974430,24
42035,20551850000,9
42035,20554720000,5
42035,20554730000,6
42036,20358870000,8
42037,20444160000,9
42037,20445400000,33
42037,20446630000,11
42038,20387550000,34
42038,20388310000,6
42038,20391520000,17
42038,20392070000,21
42038,20392080000,15
42038,20392220000,5
42039,20072580000,5
42039,20073010000,8
42040,20361820000,18
42041,20178270000,8
42042,20428290000,6
42043,20026760000,13
42044,20327290000,13
42044,20330000000,20
42045,20377824000,1
42045,20377827000,24
42046,20456900000,21
42047,20277590000,17
42047,20278700000,17
42047,20279520000,11
42047,20280030000,15
42047,20280900000,5
42048,20599930000,7
42048,20599940000,16
42048,20600930000,5
42048,20600940000,3
42048,20602990000,24
42048,20605790000,7
42049,20124600000,27
42049,20125810000,5
42049,20631906740,5
42049,20631945680,5
42050,20147660000,3
42050,20149930000,3
42050,20153870000,13
42050,20153880000,11
42050,20153890000,13
42051,20145890000,16
42051,20147660000,5
42051,20149930000,15
42052,20650320000,9
42052,20650350000,6
42053,20060900000,12
42053,20063440000,5
42053,20064410000,5
42053,20064560000,1
42053,20064750000,16
42053,20066550000,4
42053,20066560000,1
42054,20046760000,16
42054,20048910000,17
42054,20049910000,25
42054,20050590000,7
42055,20326870000,26
42055,20326910000,29
42055,20327530000,9
42055,20327780000,36
42055,20329580000,10
42055,20329590000,30
42056,20195080000,6
42056,20195760000,11
42057,20042180000,3
42057,20043880000,3
42058,20460450000,4
42058,20461450000,2
42058,20463830000,7
42059,20292380000,8
42059,20293490000,6
42060,20636550000,21
42060,20637640000,4
42060,20638300000,17
42061,20436330000,13
42061,20436610000,4
42061,20436622000,15
42061,20436640000,6
42061,20437760000,18
42061,20438940000,17
42061,20438950000,26
42061,20440000000,8
42061,20440780000,2
42061,20440790000,4
42061,20442740000,12
42062,20068520000,4
42062,20069680000,1
42062,20070130000,17
42062,20071210000,3
42063,20017400000,63
42063,20018450000,47
42063,20020550000,19
42063,20022650000,14
42063,20022663000,236
42064,20165060000,8
42064,20166630000,4
42064,20167030000,35
42064,20167560000,20
42064,20167620000,25
42065,20406480000,9
42065,20407230000,9
42066,20316960000,3
42067,20227160000,27
42067,20227170000,2
42067,20227880000,12
42067,20229610000,9
42067,20230410000,5
42067,20231720000,11
42068,20546120000,10
42068,20547050000,17
42068,20549064000,5
42069,20226030000,17
42069,20228460000,6
42069,20228870000,12
42069,20230400000,4
42069,20231731000,8
42070,20190640000,28
42071,20613340000,4
42071,20615890000,14
42072,20626730000,18
42072,20627980000,18
42072,20631984350,3
42073,20283780000,2
42073,20284920000,6
42074,20103409300,2
42075,20631985870,19
42076,20124950000,26
42077,20631998490,22
42077,20631998610,25
42078,20088020000,9
42079,20043280000,9
42080,20498610000,7
42081,20321050000,9
42082,20597200000,11
42083,20076550000,1
42083,20078170000,2
42083,20078520000,16
42083,20079520000,3
42083,20081860000,5
42084,20554840000,5
42085,20631948590,16
42085,20631948600,10
42086,20125630000,6
42087,20169001000,8
42087,20169002000,6
42087,20173040000,16
42087,20175350000,21
42087,20176870000,15
42088,20104460000,21
42089,20082680000,8
42090,20631904990,18
42090,20631908290,18
42091,20634460000,5
42092,20112570000,4
42093,20126670000,19
42094,20431070000,11
42095,20293780000,4
42096,20595420000,4
42097,20086150000,4
42097,20088050000,21
42098,20437930000,14
42099,20182660000,1
42099,20189350000,6
42100,20613040000,9
42101,20438190000,9
42102,20018530000,5
42103,20339370000,14
42104,20632003640,44
42105,20633670000,9
42106,20631952010,1
42106,20631992100,14
42107,20625090000,6
42108,20659950000,6
42109,20126320000,6
42110,20118830000,8
42111,20333180000,12
42112,20488680000,16
42113,20599150000,4
42114,20444150000,7
42114,20445400000,8
42114,20446630000,25
42115,20299450000,12
42116,20226450000,3
42117,20063860000,20
42117,20065260000,18
42118,20516870000,27
42119,20338950000,16
42119,20339360000,12
42120,20371770000,16
42120,20376240000,1
42121,20120780000,11
42122,20632004110,13
42123,20632005600,8
42124,20380180000,18
42125,20484750000,12
42125,20486630000,2
42125,20488410000,7
42126,20632005600,10
42127,20484920000,1
42127,20490140000,3
42127,20496030000,3
42128,20610550000,8
42129,20432880000,12
42130,20077070000,13
42131,20631993870,18
42132,20409730000,17
42133,20652910000,15
42133,20654920000,3
42133,20655291000,21
42134,20226550000,5
42134,20229170000,14
42134,20230860000,4
42135,20359490000,8
42135,20359510000,8
42136,20312840000,8
42137,20196120000,18
42138,20073880000,27
42138,20074390000,19
42139,20219580000,33
42139,20219590000,23
42139,20220800000,6
42139,20222640000,31
42139,20225040000,15
42140,20592470000,23
42141,20112490000,23
42142,20608746200,20
42142,20631920150,46
42142,20631920680,35
42143,20226520000,8
42143,20226920000,19
42143,20227620000,15
42143,20230100000,17
42143,20231620000,10
42144,20285390000,17
42145,20659380000,13
42146,20307900000,13
42146,20310720000,5
42146,20312500000,8
42146,20313600000,11
42146,20313610000,8
42146,20316380000,8
42146,20318200000,16
42147,20088480000,10
42148,20614810000,11
42148,20616330000,10
42148,20618290000,16
42149,20321890000,17
42150,20516960000,20
42151,20121641000,20
42152,20081210000,7
42153,20381990000,9
42154,20609320000,13
42155,20108930000,24
42156,20595730000,6
42156,20597290000,20
42157,20631918220,14
42158,20188860000,4
42158,20188890000,14
42159,20100840000,10
42159,20101090000,3
42160,20632005600,16
42161,20380380000,2
42161,20380420000,18
42161,20381371000,1
42161,20381372000,2
42161,20382160000,3
42161,20382210000,4
42161,20382241000,3
42161,20382242000,2
42161,20382250000,17
42161,20382270000,5
42161,20383060000,10
42161,20383110000,5
42161,20383750000,3
42161,20383770000,13
42161,20384430000,14
42161,20385130000,13
42161,20386701000,5
42162,20627660000,23
42162,20628740000,16
42162,20629840000,8
42162,20632030000,9
42163,20594332000,28
42164,20111990000,15
42165,20631884300,22
42166,20515200000,7
42167,20043500000,9
42168,20631902450,1
42168,20631902470,2
42168,20631913620,22
42168,20631923210,10
42169,20624610000,24
42169,20626010000,7
42169,20627280000,12
42170,20426221000,6
42170,20443620000,8
42170,20443630000,4
42171,20443610000,1
42172,20328850000,7
42172,20333730000,12
42173,20632003910,7
42174,20171590000,8
42175,20225990000,13
42175,20230590000,1
42176,20704744000,11
42177,20631957800,19
42177,20631957820,16
42178,20335600000,11
42179,20169940000,8
42180,20437340000,3
42181,20085870000,9
42182,20444622000,20
42182,20447080000,17
42182,20447100000,13
42182,20450230000,5
42182,20631936270,35
42182,20631992890,5
42182,20632000490,23
42183,20025110000,15
42183,20025911000,13
42183,20025912000,18
42183,20028151000,7
42183,20028152000,17
42183,20028160000,3
42184,20643380000,41
42185,20641420000,2
42186,20631934850,9
42187,20631944460,27
42187,20631996800,32
42188,20444600000,11
42188,20444610000,30
42188,20445762000,91
42188,20445840000,7
42188,20446980000,27
42188,20447020000,6
42188,20448090000,32
42188,20448100000,7
42188,20450600000,5
42188,20450840000,8
42188,20631954960,37
42188,20631956220,62
42188,20631992890,17
42188,20631996650,67
42188,20631996670,2
42188,20631999510,19
42189,20631904560,60
42189,20631923030,15
42189,20631973440,1
42189,20631973450,2
42189,20636420000,56
42189,20636430000,49
42189,20636850000,8
42189,20637470000,9
42189,20638100000,29
42189,20638161000,7
42189,20638162000,11
42189,20638651000,65
42189,20638652000,12
42189,20639083000,3
42189,20639610000,12
42189,20639642000,9
42189,20639644000,201
42189,20639646000,202
42189,20639647000,2
42189,20640591000,2
42189,20640594000,1
42189,20640770000,35
42189,20640780000,37
42189,20640790000,49
42189,20641420000,15
42189,20641430000,2
42189,20641441000,3
42189,20641452000,12
42189,20642320000,7
42189,20642390000,9
42189,20642400000,21
42190,20631915060,24
42190,20636740000,17
42190,20637390000,22
42190,20641533000,6
42191,20372810000,96
42191,20376080000,1
42191,20376592000,2
42191,20376593000,3
42191,20377510000,1
42191,20379510000,46
42191,20379530000,48
42191,20379555000,2
42191,20379560000,13
42192,20314520000,2
42192,20317880000,8
42193,20497590000,20
42193,20499720000,29
42193,20501160000,40
42193,20503790000,20
42194,20483930000,12
42194,20485980000,10
42194,20487781000,6
42194,20493851000,2
42194,20493852000,2
42195,20528930000,10
42195,20529322000,10
42195,20529340000,35
42195,20529880000,55
42195,20530041000,2
42195,20530042000,1
42195,20530910000,28
42195,20531080000,11
42195,20531460000,17
42195,20531671000,12
42195,20531672000,5
42195,20532350000,32
42195,20631934850,13
42195,20631949860,12
42196,20444920000,28
42196,20446150000,7
42196,20446990000,10
42196,20448080000,1
42196,20448430000,5
42196,20448960000,8
42196,20448971000,23
42196,20448972000,28
42196,20449150000,20
42196,20451000000,12
42196,20451010000,15
42196,20451020000,9
42196,20455930000,5
42196,20455940000,2
42196,20715120000,1
42196,20715130000,1
42197,20284760000,8
42198,20301030000,3
42199,20108160000,14
42199,20114702000,7
42199,20632000170,5
42200,20308670000,8
42200,20308690000,6
42200,20308710000,2
42200,20311880000,38
42200,20311900000,7
42200,20314520000,13
42200,20314530000,6
42200,20314550000,17
42200,20314890000,15
42200,20316530000,10
42200,20316540000,2
42200,20316890000,2
42200,20317890000,5
42200,20317910000,6
42200,20318690000,26
42201,20587760000,20
42201,20588940000,15
42201,20589990000,2
42202,20499430000,34
42202,20500070000,27
42202,20501460000,13
42203,20631947300,16
42204,20631948910,9
42205,20331000000,6
42205,20331010000,20
42205,20339850000,2
42206,20338120000,1
42206,20338470000,5
42206,20339260000,2
42206,20339271000,2
42206,20339450000,3
42206,20340001000,1
42206,20340002000,20
42206,20340020000,2
42206,20340150000,4
42206,20340190000,1
42206,20341441000,1
42207,20338990000,4
42207,20339100000,4
42207,20339140000,2
42207,20339280000,4
42207,20339460000,1
42207,20339690000,3
42207,20339700000,1
42207,20339880000,1
42207,20339910000,1
42207,20341100000,1
42208,20640871000,171
42208,20640872000,16
42209,20512800000,21
42209,20514440000,20
42209,20514450000,16
42209,20514560000,18
42210,20372330000,22
42210,20373590000,29
42210,20374790000,18
42210,20375750000,19
42211,20631904320,2
42211,20631904330,8
42211,20631904570,11
42211,20631904580,3
42211,20631917190,1
42211,20631976500,2
42211,20631986620,11
42212,20612370000,6
42213,20631983210,10
42214,20461920000,9
42215,20631977050,6
42216,20101682000,9
42216,20101683000,1
42217,20101030000,1
42217,20101712000,9
42217,20101722000,15
42217,20101912000,3
42218,20100602000,13
42218,20101020000,23
42218,20101230000,35
42219,20100582000,29
42219,20631932660,1
42220,20612310000,13
42221,20631922840,10
42222,20179640000,10
42223,20433220000,6
42224,20631921050,32
42225,20300681100,8
42225,20300688000,6
42226,20632005600,31
42227,20402220000,7
42227,20403050000,1
42227,20403330000,22
42227,20403620000,13
42228,20587910000,23
42228,20590680000,13
42228,20591780000,16
42229,20603130000,3
42229,20605700000,21
42230,20327370000,18
42231,20172790000,8
42231,20176760000,13
42231,20179340000,7
42231,20631902940,4
42232,20595610000,7
42232,20597200000,4
42233,20496850000,4
42233,20497100000,8
42233,20500580000,3
42233,20502820000,2
42234,20503090000,7
42235,20484560000,4
42236,20169910000,2
42236,20170100000,10
42236,20172421000,2
42236,20172422000,2
42236,20174940000,13
42236,20176560000,1
42237,20631975660,2
42238,20303000000,9
42239,20029490000,25
42239,20029500000,29
42240,20192020000,12
42240,20192030000,5
42241,20328630000,36
42241,20329040000,19
42241,20329800000,16
42241,20330390000,13
42241,20330400000,18
42241,20331630000,36
42241,20333460000,22
42241,20631984190,41
42242,20361810000,8
42243,20313040000,20
42244,20497100000,5
42245,20631941030,2
42245,20631951290,2
42246,20606120000,8
42247,20334420000,12
42248,20408820000,24
42249,20554680000,14
42250,20292280000,13
42250,20293430000,9
42251,20124810000,5
42251,20125660000,10
42251,20126360000,8
42252,20600970000,6
42253,20384460000,5
42254,20173530000,18
42255,20116050000,2
42255,20117530000,1
42255,20117550000,29
42255,20118910000,41
42255,20119950000,12
42255,20121450000,19
42256,20226470000,6
42256,20226490000,12
42256,20228260000,3
42256,20229950000,13
42256,20231320000,13
42256,20233210000,7
42257,20609850000,12
42258,20167130000,18
42259,20322480000,2
42259,20324440000,17
42259,20324512000,24
42259,20325460000,4
42260,20339860000,8
42261,20632004110,4
42262,20514051000,8
42263,20323530000,18
42264,20634580000,1
42265,20118080000,14
42266,20078520000,9
42266,20079870000,11
42266,20081550000,33
42267,20616280000,20
42268,20613480000,14
42268,20614760000,32
42268,20615580000,4
42268,20616830000,11
42268,20617330000,20
42268,20618490000,32
42268,20618500000,24
42268,20618510000,1
42269,20441480000,5
42270,20631948980,8
42270,20631949000,10
42271,20603340000,6
42271,20604510000,8
42271,20604740000,7
42272,20591440000,5
42273,20336460000,6
42274,20336930000,21
42275,20082530000,15
42276,20183190000,68
42276,20183200000,41
42276,20184710000,51
42276,20186040000,29
42276,20187210000,79
42276,20191050000,69
42277,20027380000,5
42278,20437460000,9
42279,20387920000,5
42280,20170910000,15
42281,20652900000,4
42281,20655291000,1
42281,20655292000,1
42282,20056110000,6
42282,20057700000,7
42282,20058470000,20
42282,20060520000,8
42282,20698480000,2
42283,20381640000,8
42284,20631939760,8
42284,20631995210,18
42285,20531432000,11
42286,20307480000,7
42286,20309450000,7
42286,20310430000,11
42286,20314800000,3
42286,20315620000,3
42287,20300752000,33
42288,20144650000,26
42288,20145290000,16
42288,20145300000,12
42289,20380220000,10
42289,20380320000,8
42289,20380340000,9
42289,20381280000,10
42289,20381300000,5
42289,20381310000,1
42289,20382110000,3
42289,20383021000,12
42289,20383030000,8
42289,20383040000,4
42289,20384770000,1
42289,20384870000,9
42289,20384940000,8
42289,20384950000,9
42290,20225730000,20
42291,20632006630,21
42292,20403300000,10
42292,20631960540,10
42293,20431610000,11
42294,20405820000,13
42295,20595370000,14
42295,20596950000,13
42296,20055820000,14
42296,20055840000,1
42296,20055860000,4
42296,20056720000,5
42296,20057440000,9
42296,20057450000,11
42296,20058690000,11
42296,20059840000,3
42296,20059860000,25
42297,20514070000,11
42298,20101721000,6
42299,20340670000,10
42300,20183260000,10
42300,20186220000,5
42300,20187290000,2
42301,20183270000,3
42301,20183400000,10
42301,20184830000,16
42301,20186170000,8
42301,20186220000,2
42301,20186340000,11
42301,20187270000,5
42301,20187300000,6
42301,20188040000,4
42301,20188510000,6
42301,20190260000,11
42301,20190280000,9
42302,20116710000,1
42302,20119680000,33
42302,20121070000,4
42302,20121340000,9
42302,20121390000,12
42302,20122224000,1
42302,20631942570,3
42303,20116930000,1
42303,20119430000,16
42304,20117900000,1
42304,20118070000,2
42304,20120110000,2
42304,20122528000,2
42304,20122529000,1
42304,20122593200,1
42305,20107462000,2
42305,20107470000,1
42305,20109230000,2
42305,20109500000,1
42305,20110710000,2
42305,20110750000,1
42305,20113070000,1
42305,20114130000,1
42305,20115340000,1
42305,20115350000,1
42305,20703190000,2
42306,20109400000,13
42306,20110960000,3
42306,20112230000,1
42306,20631898940,1
42306,20631943520,2
42307,20119680000,1
42307,20121340000,1
42308,20588750000,2
42309,20631969210,5
42310,20495278300,13
42311,20309130000,2
42311,20316340000,19
42312,20499740000,14
42312,20502330000,9
42313,20360830000,35
42314,20635922000,14
42315,20068880000,4
42316,20017910000,28
42317,20631931320,16
42317,20631986450,14
42318,20029580000,7
42319,20124541000,5
42319,20124542000,12
42320,20082710000,7
42321,20294690000,24
42322,20340450000,16
42323,20089870000,8
42324,20419070000,9
42325,20430880000,5
42325,20433520000,7
42326,20631945940,11
42326,20631945960,3
42326,20631997250,7
42327,20084980000,7
42328,20588600000,4
42328,20589670000,6
42328,20590440000,4
42328,20590450000,9
42328,20593270000,7
42328,20593290000,4
42329,20100650000,17
42329,20101280000,28
42329,20101700000,12
42329,20101883000,2
42329,20102240000,25
42329,20102500000,8
42330,20460630000,10
42330,20461590000,11
42331,20553720000,5
42331,20556240000,4
42331,20556260000,2
42331,20631971930,39
42331,20631971970,1
42332,20139350000,13
42332,20142530000,13
42333,20232250000,7
42333,20232940000,11
42334,20368010000,33
42335,20632004510,17
42336,20633670000,16
42337,20631979930,7
42338,20322270000,10
42338,20324121000,3
42339,20426912000,1
42339,20426913000,35
42339,20427422000,9
42340,20340891000,15
42341,20385890000,15
42342,20292170000,9
42343,20118630000,16
42344,20480140000,27
42345,20628170000,18
42346,20165080000,7
42347,20502120000,8
42348,20615060000,11
42349,20659470000,16
42350,20512590000,9
42351,20123090000,1
42351,20126320000,11
42352,20631953980,7
42352,20631953990,9
42353,20105491000,18
42353,20105497000,12
42353,20105498000,10
42354,20384540000,15
42355,20329380000,20
42356,20024750000,24
42357,20410103000,8
42358,20289830000,7
42358,20291320000,6
42358,20292540000,14
42358,20293630000,3
42358,20713850000,1
42359,20624860000,14
42360,20608940000,12
42361,20631987860,18
42362,20631954670,24
42363,20294892000,47
42363,20294912000,51
42364,20183980000,14
42364,20185470000,11
42365,20548930000,24
42366,20233900000,15
42367,20514051000,10
42367,20514090000,11
42368,20362310000,27
42368,20632003710,14
42369,20326640000,26
42369,20327720000,14
42369,20328680000,22
42369,20330100000,20
42369,20330620000,14
42370,20128762000,6
42370,20128800000,7
42371,20611100000,18
42372,20029020000,17
42373,20167630000,7
42373,20168820000,1
42374,20300070000,3
42375,20105587000,24
42376,20294911000,6
42376,20294912000,44
42376,20294920000,6
42377,20233720000,9
42377,20631998870,9
42378,20124271000,2
42378,20124272000,61
42379,20630044000,83
42380,20166361000,2
42380,20166362000,22
42381,20631975280,19
42382,20631966880,7
42383,20631979950,12
42383,20631979960,9
42384,20328460000,9
42385,20108790000,4
42385,20110420000,7
42386,20110420000,18
42387,20338640000,7
42388,20631967190,18
42389,20228270000,7
42390,20631987140,26
42391,20631966680,4
42391,20631966690,20
42391,20631966880,53
42392,20631950940,17
42392,20631998440,8
42393,20122593100,39
42393,20122593200,9
42393,20122593300,6
42394,20631976830,20
42395,20631909640,24
42396,20290110000,8
42396,20291560000,11
42397,20024600000,10
42398,20357010000,9
42399,20601600000,17
42399,20602430000,11
42399,20603080000,14
42399,20605070000,6
42400,20395803000,5
42401,20100830000,19
42401,20102730000,3
42402,20109120000,7
42403,20362870000,12
42404,20405432000,9
42404,20631961340,7
42405,20631998810,14
42406,20631932140,5
42407,20636045000,14
42407,20636047000,17
42408,20325920000,23
42409,20049420000,5
42409,20050250000,7
42409,20051690000,13
42410,20488140000,16
42410,20490920000,17
42410,20492440000,13
42410,20496100000,9
42411,20631959020,1
42412,20368340000,5
42413,20293680000,33
42414,20117160000,6
42414,20118340000,35
42414,20120521000,2
42414,20121620000,9
42414,20122490000,21
42415,20174040000,9
42415,20178440000,1
42416,20362200000,4
42417,20320420000,3
42418,20631972400,11
42419,20631936970,2
42420,20631993530,8
42421,20372960000,5
42421,20372970000,33
42421,20375240000,28
42421,20376230000,10
42421,20377920000,38
42422,20483530000,7
42422,20483630000,3
42422,20487400000,6
42422,20489170000,8
42422,20490460000,10
42422,20494610000,5
42423,20375420000,29
42423,20378110000,4
42424,20631998810,7
42425,20631948800,4
42426,20631885000,6
42426,20632000940,11
42427,20631994350,4
42428,20631914860,17
42428,20631917190,2
42429,20631994350,55
42430,20100970000,8
42431,20372711000,10
42432,20111790000,10
42433,20278182000,29
42434,20331180000,6
42435,20326350000,6
42435,20326850000,1
42435,20331180000,16
42435,20332630000,6
42435,20332640000,1
42436,20452960000,8
42436,20455510000,16
42436,20631972430,10
42437,20089290000,1
42437,20092710000,1
42437,20093690000,1
42437,20700970000,1
42438,20084972000,22
42438,20085120000,5
42438,20086250000,4
42438,20087760000,125
42438,20091151000,7
42438,20091152000,11
42438,20092030000,2
42438,20092700000,18
42438,20092890000,15
42438,20092900000,29
42438,20093700000,1
42438,20631932900,11
42439,20398352000,3
42439,20398800000,9
42440,20151120000,12
42441,20230070000,24
42442,20225180000,24
42442,20631917900,39
42442,20631917910,14
42442,20631922980,35
42443,20292650000,6
42444,20056490000,11
42444,20057370000,10
42445,20070500000,18
42446,20614841000,16
42446,20617390000,9
42446,20618250000,13
42446,20618260000,10
42447,20634980000,11
42448,20632004280,4
42449,20631977700,25
42450,20077450000,10
42451,20631971420,5
42451,20631971440,6
42451,20632003800,28
42452,20631945650,14
42453,20337610000,13
42454,20609310000,7
42455,20122060000,61
42456,20122596200,7
42456,20631915470,6
42457,20607494000,20
42458,20361210000,4
42458,20365170000,17
42459,20631570000,6
42459,20631932340,6
42460,20359360000,5
42460,20362870000,7
42461,20442120000,20
42462,20339320000,14
42463,20425440000,16
42464,20182490000,16
42464,20182570000,62
42464,20183590000,39
42464,20183620000,40
42464,20183810000,10
42464,20185160000,43
42464,20185170000,4
42464,20185340000,22
42464,20186470000,39
42464,20186670000,50
42464,20186680000,35
42464,20186700000,8
42464,20186780000,6
42464,20187701000,9
42464,20187702000,29
42464,20187730000,11
42464,20188220000,2
42464,20188550000,108
42464,20188570000,93
42464,20190140000,33
42464,20190160000,9
42464,20191520000,7
42464,20191530000,21
42464,20191550000,3
42464,20191590000,98
42464,20191610000,18
42464,20191630000,125
42464,20191660000,17
42464,20191694000,7
42464,20191990000,5
42465,20184630000,8
42465,20184640000,14
42465,20185940000,9
42465,20185950000,18
42465,20188060000,2
42465,20189780000,3
42465,20189790000,6
42465,20190170000,10
42465,20190810000,21
42465,20190820000,3
42465,20631976080,3
42466,20183450000,15
42466,20185020000,32
42466,20192550000,7
42467,20190130000,54
42467,20191300000,31
42467,20631937930,9
42467,20631937940,64
42467,20631938410,52
42467,20631939950,32
42467,20631994770,62
42468,20425440000,28
42468,20425610000,69
42468,20425630000,29
42468,20427100000,2
42468,20427960000,2
42468,20427970000,15
42468,20429850000,9
42468,20429860000,57
42468,20429870000,11
42469,20182750000,1
42469,20184320000,2
42469,20185610000,29
42469,20188200000,17
42469,20188920000,13
42469,20188930000,16
42469,20191691000,101
42469,20632004900,36
42469,20710490000,1
42470,20631995920,8
42471,20406300000,22
42471,20407990000,5
42471,20408620000,7
42471,20409260000,4
42472,20613150000,6
42472,20616650000,5
42473,20119760000,2
42474,20117340000,4
42474,20118750000,10
42475,20631925870,26
42476,20196160000,10
42476,20196900000,5
42476,20196910000,6
42477,20604480000,51
42478,20433620000,11
42479,20492450000,10
42480,20170530000,17
42480,20172890000,15
42481,20472560000,33
42481,20474600000,24
42482,20387590000,6
42482,20390130000,15
42483,20091010000,3
42483,20092390000,15
42484,20376960000,9
42484,20378990000,11
42485,20110170000,11
42486,20106510000,5
42486,20109960000,10
42486,20112630000,5
42486,20113630000,5
42486,20114590000,2
42486,20631923590,3
42486,20631923600,3
42487,20396670000,25
42487,20397490000,72
42487,20398110000,8
42487,20398701000,17
42487,20631928630,2
42487,20631993590,18
42488,20302670000,6
42488,20303150000,2
42488,20303160000,3
42488,20303770000,6
42489,20610330000,11
42489,20611480000,2
42489,20612310000,12
42489,20631982780,5
42489,20631982790,21
42490,20379461000,6
42490,20379462000,4
42491,20328760000,52
42491,20330210000,21
42491,20332800000,52
42491,20332820000,52
42492,20087720000,21
42492,20093410000,24
42493,20313850000,5
42494,20114770000,11
42495,20023900000,7
42495,20023990000,8
42495,20024920000,6
42495,20025310000,14
42495,20025330000,11
42495,20025500000,7
42495,20025930000,1
42495,20026040000,23
42495,20026060000,10
42495,20026650000,1
42495,20026790000,3
42495,20026840000,8
42495,20027350000,13
42495,20027520000,14
42495,20029010000,23
42495,20029020000,29
42495,20029030000,50
42495,20029040000,50
42495,20029160000,33
42495,20029180000,15
42495,20631919770,30
42495,20631988520,5
42495,20688780000,2
42496,20023840000,24
42496,20024870000,12
42496,20025050000,1
42496,20025250000,13
42496,20025500000,1
42496,20025990000,21
42496,20028700000,8
42496,20029410000,6
42496,20029431000,8
42496,20029432000,18
42497,20319491000,19
42497,20319492000,14
42498,20631984480,11
42499,20653330000,2
42499,20654750000,19
42500,20437670000,5
42501,20322370000,2
42501,20323080000,2
42502,20431080000,13
42503,20631977050,19
42504,20276590000,5
42504,20276600000,4
42504,20276620000,5
42504,20277730000,6
42504,20278800000,4
42504,20279550000,9
42504,20279560000,8
42504,20280050000,5
42504,20280060000,8
42504,20631916940,13
42504,20631919280,6
42504,20631926410,5
42504,20631931600,6
42504,20631943340,10
42504,20631945540,1
42504,20631945550,5
42505,20427170000,4
42505,20429500000,4
42506,20299810000,8
42507,20454670000,37
42508,20631954480,21
42509,20282452000,1
42510,20530221000,6
42510,20530222000,7
42510,20531380000,6
42511,20282491000,7
42511,20282492000,39
42511,20282493000,17
42511,20284190000,26
42511,20285150000,14
42511,20285521000,10
42511,20285522000,1
42511,20285524000,111
42511,20285870000,3
42511,20286310000,22
42511,20286320000,10
42511,20286340000,120
42511,20669360000,7
42511,20669410000,1
42512,20603430000,4
42513,20589160000,17
42513,20631898630,1
42513,20631899540,175
42514,20588810000,34
42514,20589900000,19
42514,20589910000,13
42514,20590700000,26
42514,20590710000,15
42514,20591420000,1
42514,20593150000,9
42514,20593240000,10
42514,20594150000,3
42515,20060790000,18
42515,20063500000,17
42516,20380950000,6
42516,20381890000,5
42517,20631902700,2
42517,20631921210,1
42517,20631939160,1
42517,20631939440,6
42517,20631983420,2
42517,20651820000,6
42517,20654160000,31
42517,20654820000,16
42517,20654840000,11
42517,20655250000,32
42517,20655450000,1
42517,20656260000,11
42517,20656280000,1
42517,20656390000,8
42517,20656400000,7
42517,20656780000,4
42518,20530211000,16
42518,20530212000,3
42518,20530792000,15
42518,20531380000,14
42518,20531640000,21
42518,20531800000,15
42518,20532280000,40
42518,20631930220,20
42518,20631930660,18
42518,20631988260,14
42519,20479160000,5
42520,20631924100,22
42521,20525740000,113
42521,20528800000,7
42522,20185640000,6
42522,20188030000,6
42523,20466560000,15
42523,20467500000,9
42523,20468340000,11
42523,20469100000,10
42524,20631984480,95
42525,20326620000,5
42525,20331000000,20
42526,20472881000,3
42526,20473980000,11
42527,20051870000,2
42528,20307360000,2
42528,20313880000,19
42528,20315960000,21
42529,20497590000,31
42529,20499720000,20
42529,20503140000,25
42530,20530290000,22
42531,20387252000,11
42531,20388541000,158
42531,20389230000,38
