mb_code16,lon,lat
20339940000,145.2717102198,-37.9086327121
20324970000,145.0991790436,-38.0156090271
20325000000,145.1080337571,-38.0145302660
20325010000,145.1250946726,-38.0194506683
20325020000,145.1236493878,-38.0247852243
20325040000,145.0912436743,-38.0128416245
20331530000,145.2827018798,-37.8675018998
20331540000,145.3075618077,-37.8602832426
20331551000,145.2691086883,-37.8539116907
20331560000,145.2645610960,-37.8627199242
20331580000,145.2798263561,-37.8599514126
20331590000,145.2777732566,-37.8583770193
20325671000,145.1169991536,-38.0554378902
20325672000,145.1166194921,-38.0547092425
20325680000,145.1134858149,-38.0525186383
20325690000,145.1143790711,-38.0530562278
20325700000,145.1138255492,-38.0515698099
20325710000,145.1136764395,-38.0508097997
20325720000,145.1082664424,-38.0399030523
20325730000,145.1087668331,-38.0403700582
20325740000,145.1074048096,-38.0386327340
20325750000,145.1068252530,-38.0392750867
20325760000,145.1082013138,-38.0332996076
20325770000,145.0987293682,-38.0251776871
20325780000,145.0966306097,-38.0203586610
20325790000,145.0981853340,-38.0224363758
20325810000,145.0924410015,-38.0155948792
20325820000,145.0911882982,-38.0142520941
20331980000,145.2846365329,-37.8427245816
20331990000,145.2823818990,-37.8438033905
20332000000,145.2837350306,-37.8471584787
20332011000,145.2798181994,-37.8461686835
20332012000,145.2803438714,-37.8412786645
20325903000,145.1376198680,-38.0376779486
20325910000,145.1435628659,-38.0541692812
20325920000,145.1445660413,-38.0557965997
20325940000,145.1464056986,-38.0769203714
20325950000,145.1469759470,-38.0810156530
20328990000,145.2913357073,-37.8569950132
20325960000,145.1468071817,-38.0822403608
20325970000,145.1449044339,-38.0813002401
20325980000,145.1325742722,-38.0819073389
20325990000,145.1301593228,-38.0825212846
20326000000,145.1283504165,-38.0812646774
20326010000,145.1234392641,-38.0817539867
20326020000,145.1247338019,-38.0808588878
20326030000,145.1237828780,-38.0840307313
20326040000,145.1123204775,-38.0230918402
20326050000,145.1193502166,-38.0519535343
20326060000,145.1173610199,-38.0526456127
20326070000,145.1171837071,-38.0370172053
20326120000,145.1272859628,-38.0271097296
20326130000,145.1305715220,-38.0445257163
20326140000,145.1292814426,-38.0535503159
20326150000,145.1333283594,-38.0747703572
20326910000,145.2626905321,-37.8445442609
20326160000,145.1350044123,-38.0394172733
20326170000,145.1353064190,-38.0688215266
20326180000,145.1363834171,-38.0557580942
20326220000,145.1415148129,-38.0724511554
20326190000,145.1381954512,-38.0737305964
20326200000,145.1437961742,-38.0718083793
20326210000,145.1455260677,-38.0631887032
20326230000,145.1448302092,-38.0623326306
20329260000,145.2828959328,-37.8833234475
20329270000,145.2886622825,-37.8747259921
20329280000,145.2895888731,-37.8774439640
20329290000,145.2926897004,-37.8856690456
20329300000,145.2967408673,-37.8862370259
20329310000,145.3000137550,-37.8849236930
20325540000,145.1118751849,-38.0289089042
20335871000,145.2212523845,-37.8702677513
20325490000,145.1399098249,-38.0756625793
20325500000,145.1360796380,-38.0722258591
20325510000,145.1315664479,-38.0478516841
20325520000,145.1022026844,-38.0247342505
20325531000,145.1323343299,-38.0637232013
20325532000,145.1343332709,-38.0680646280
20325533000,145.1372600221,-38.0657723622
20325534000,145.1358810659,-38.0669610382
20325535000,145.1386068864,-38.0645197265
20329040000,145.2807385135,-37.8684964261
20325550000,145.1073364998,-38.0214131582
20325560000,145.1115484720,-38.0241746571
20325570000,145.1208026050,-38.0715565716
20325580000,145.1183301563,-38.0665514943
20325590000,145.1194418014,-38.0663066284
20325600000,145.1197385256,-38.0675772085
20325610000,145.1178362363,-38.0592695101
20332990000,145.2931936967,-37.8818634504
20328730000,145.2625350619,-37.8464398476
20333000000,145.2903703303,-37.8816472581
20333010000,145.2896672647,-37.8857928581
20325830000,145.0897023554,-38.0107871168
20325840000,145.0937662261,-38.0116507825
20325850000,145.0996973989,-38.0117746285
20325860000,145.1029632621,-38.0142016961
20325870000,145.1108725655,-38.0150545862
20325881000,145.1287382651,-38.0219987826
20328710000,145.2686160076,-37.8378084556
20328720000,145.2520628880,-37.8437586981
20326480000,145.2731764303,-37.8944438126
20326490000,145.2740290359,-37.8859572080
20326500000,145.2726477661,-37.8499201417
20329050000,145.2812596351,-37.8655176762
20326510000,145.2753127163,-37.8534301800
20326520000,145.2746761272,-37.8736720000
20326540000,145.2795204361,-37.8740015349
20326550000,145.2796560247,-37.8651936122
20326560000,145.2806217738,-37.8489758452
20326580000,145.2831683473,-37.8811556654
20326590000,145.2824092746,-37.8593049026
20326600000,145.2853641987,-37.8958138617
20326610000,145.2850518638,-37.8847438199
20326620000,145.2905064425,-37.8987800001
20326630000,145.2885851863,-37.8756335352
20326640000,145.2912796186,-37.8938142537
20329000000,145.2852926320,-37.8564200975
20329020000,145.2736273300,-37.8643140321
20329030000,145.2785207090,-37.8613794234
20326780000,145.3022950807,-37.8426903469
20326800000,145.3040617475,-37.8484314350
20326810000,145.3046259787,-37.8722403226
20326820000,145.3048716483,-37.8528307958
20326830000,145.3051625539,-37.8427643219
20326850000,145.2621604313,-37.8376983049
20326860000,145.2573572111,-37.8412741465
20326870000,145.2651931628,-37.8435123743
20326880000,145.2749036505,-37.8668017978
20326890000,145.2604463896,-37.8933899715
20326900000,145.2530489714,-37.8470055363
20326920000,145.2682191975,-37.8436795150
20326930000,145.2682111952,-37.8453485628
20326941000,145.2891721354,-37.8356930608
20326942000,145.2899817625,-37.8368628069
20326950000,145.2961546078,-37.8454372971
20326960000,145.2876653342,-37.8491322994
20326970000,145.2973940729,-37.8516990455
20326980000,145.2655484253,-37.8571147640
20326990000,145.2608060308,-37.8657375155
20327060000,145.2748534231,-37.8626939354
20327070000,145.2846158688,-37.8655962257
20327090000,145.2821449764,-37.8639816919
20327100000,145.2890286403,-37.8679048376
20327110000,145.2926172643,-37.8668422813
20327120000,145.3026698521,-37.8584993489
20327270000,145.2981829598,-37.8848844929
20327130000,145.3179400350,-37.8575772134
20327140000,145.3131676214,-37.8575791312
20327161000,145.2612501376,-37.8706664046
20327162000,145.2623791930,-37.8722140769
20327170000,145.2694662715,-37.8724893156
20327180000,145.2686108374,-37.8746310143
20327190000,145.2717531279,-37.8785724283
20327200000,145.2748089218,-37.8781422863
20327210000,145.2770126977,-37.8816260302
20327220000,145.2724363455,-37.8689252629
20326350000,145.2583976744,-37.8383463585
20327230000,145.2785920825,-37.8701374721
20327240000,145.2921903065,-37.8777284174
20327250000,145.2912146043,-37.8868969253
20327260000,145.2953406583,-37.8872812348
20327280000,145.2996209165,-37.8822693698
20327290000,145.2997563100,-37.8786981125
20327300000,145.2962274128,-37.8721230979
20330280000,145.2619432410,-37.8635182157
20330290000,145.2586512769,-37.8657908832
20330300000,145.2679930985,-37.8622363428
20341150000,145.2582688291,-37.9171635469
20333020000,145.2937998407,-37.8868435646
20326360000,145.2613989130,-37.8504427417
20326370000,145.2620147206,-37.8480520977
20326380000,145.2659369807,-37.8774746925
20326250000,145.1466185962,-38.0721119718
20326260000,145.1471343552,-38.0753293598
20326270000,145.1243186898,-38.0711452628
20326281000,145.1058202816,-38.0164238754
20326282000,145.1083095557,-38.0186983153
20326290000,145.2543944636,-37.8525439635
20326300000,145.2560749072,-37.8632389430
20326310000,145.2557292164,-37.8386226893
20326320000,145.2574107361,-37.8611217194
20326330000,145.2565627795,-37.8478269377
20326340000,145.2581074585,-37.8544324764
20326390000,145.2656241056,-37.8898318397
20326400000,145.2655970532,-37.8467600334
20326410000,145.2671600247,-37.8523373942
20326420000,145.2672209717,-37.8692477889
20326440000,145.2684348467,-37.8476179218
20329510000,145.2809153147,-37.8669225665
20329520000,145.2956565965,-37.8950772873
20329530000,145.2967458153,-37.8615645685
20329540000,145.2546788995,-37.8417961584
20326650000,145.2909293261,-37.8457793006
20326660000,145.2933818188,-37.8614917828
20326670000,145.2956546468,-37.8964757077
20326680000,145.2938459665,-37.8489052420
20326690000,145.2948932832,-37.8559584865
20326700000,145.2957993171,-37.8419768923
20326710000,145.2965834172,-37.8478515351
20326720000,145.2976107991,-37.8654305601
20326740000,145.2985889417,-37.8567902061
20326750000,145.3005204537,-37.8734438913
20329770000,145.2693569499,-37.8668348666
20329790000,145.2764022284,-37.8674404383
20327570000,145.2711742112,-37.8875076105
20327580000,145.2712388528,-37.8497561680
20327590000,145.2734239294,-37.8850992523
20327600000,145.2744563769,-37.8502827874
20327610000,145.2753252118,-37.8878538232
20327620000,145.2768748775,-37.8453867685
20327630000,145.2769935728,-37.8739732234
20327650000,145.2814330595,-37.8783541927
20327660000,145.2836834363,-37.8456950132
20327670000,145.2840646959,-37.8785054640
20327680000,145.2860431065,-37.8948270961
20327690000,145.2851961321,-37.8819147407
20327700000,145.2869437046,-37.8866624333
20327710000,145.2883483174,-37.8563221645
20327720000,145.2921188089,-37.8971252899
20327730000,145.2949313130,-37.8618393019
20327740000,145.2950026863,-37.8489466881
20327750000,145.2969983927,-37.8574971587
20327760000,145.3081910282,-37.8591791068
20327770000,145.2608631050,-37.8407653818
20327000000,145.2640662756,-37.8662767697
20327010000,145.2742102106,-37.8577233274
20330050000,145.2667759539,-37.8953398354
20327920000,145.2472969106,-37.8516270051
20327930000,145.2530091163,-37.8497400197
20327940000,145.2644984335,-37.8516698682
20327950000,145.2634564697,-37.8491127121
20327960000,145.2655915567,-37.8490328787
20327970000,145.2611415873,-37.8619649096
20327980000,145.2670441461,-37.8661324673
20327990000,145.2740819700,-37.8561851157
20328000000,145.2746215347,-37.8604314297
20328010000,145.2780752936,-37.8569464827
20328022000,145.2834322846,-37.8616057473
20328040000,145.2888472430,-37.8616409038
20328050000,145.2952961224,-37.8548839428
20328060000,145.2823697656,-37.8527962466
20328070000,145.2839439929,-37.8569398550
20328080000,145.2706939827,-37.8643054617
20328100000,145.2751286476,-37.8652157087
20328110000,145.2713060086,-37.8619948843
20328120000,145.2829601384,-37.8654012677
20328130000,145.2808882665,-37.8636324662
20328140000,145.2861327325,-37.8661229904
20328150000,145.2867810669,-37.8729130692
20328160000,145.2901230374,-37.8661684031
20328170000,145.2962170795,-37.8681804575
20341160000,145.2567892906,-37.9177531023
20341170000,145.2597613906,-37.9155101525
20341180000,145.2595021909,-37.9160869403
20341190000,145.2640084833,-37.9192585124
20341200000,145.2626123903,-37.9162076727
20341210000,145.2220405911,-37.9205269737
20341220000,145.2229942839,-37.9206543804
20341230000,145.2773639717,-37.9198764911
20341240000,145.2146397010,-37.9324097588
20341250000,145.2200038614,-37.9317037354
20341260000,145.2860846088,-37.9561294252
20341272000,145.2877471556,-37.9209059233
20358650000,145.1950333891,-37.7537835108
20358660000,145.1950808091,-37.7510078725
20358670000,145.1873378909,-37.7502355385
20359720000,145.1271467883,-37.7952803852
20327380000,145.2844093953,-37.8911502733
20359703000,145.1355887163,-37.7754669487
20359704000,145.1325723452,-37.7778929643
20359710000,145.1321294143,-37.7738549365
20327540000,145.2668424288,-37.8879664278
20327390000,145.2776103102,-37.8926674865
20327400000,145.2656368267,-37.8981152176
20327410000,145.3152923888,-37.8962744172
20327430000,145.2723066677,-37.8422246374
20327440000,145.2503890707,-37.8421738426
20327450000,145.2514444123,-37.8535076661
20327460000,145.2559581125,-37.8642119913
20327470000,145.2551933143,-37.8487892179
20327480000,145.2587140898,-37.8495715423
20327490000,145.2591989538,-37.8877089726
20327500000,145.2618732540,-37.8989258047
20327510000,145.2618385616,-37.8839100561
20327560000,145.2701510039,-37.8522835390
20330530000,145.2613650235,-37.8762420361
20330540000,145.2759272209,-37.8750199759
20330550000,145.2738292777,-37.8704513309
20330560000,145.2807796879,-37.8760220035
20330570000,145.2628636805,-37.8870659823
20341273000,145.2896820579,-37.9200983318
20327780000,145.2628546958,-37.8430522416
20327790000,145.2923975234,-37.8596679912
20327810000,145.2516583381,-37.8451006746
20327820000,145.2507376244,-37.8477937451
20327830000,145.2588408783,-37.8436014910
20327840000,145.2611890577,-37.8465174553
20327850000,145.2850152478,-37.8370912676
20330180000,145.2965123756,-37.8596686342
20327860000,145.2918282266,-37.8396682350
20327870000,145.2935176683,-37.8436209556
20327880000,145.3032823630,-37.8496263309
20327890000,145.3059431503,-37.8454623114
20331601000,145.2688929134,-37.8418284548
20331602000,145.2658743020,-37.8413142911
20331603000,145.2672441544,-37.8422569745
20331610000,145.3015887167,-37.8570766718
20331620000,145.2956046568,-37.8514032568
20331630000,145.2771693233,-37.8656053576
20331640000,145.2602964706,-37.8433644604
20331650000,145.2597407957,-37.8459600520
20331660000,145.2624536778,-37.8657936153
20331670000,145.2636413932,-37.8641822682
20331681000,145.2612899022,-37.8591659527
20331682000,145.2610776112,-37.8581440307
20331690000,145.2933543303,-37.8757405998
20331700000,145.2940672839,-37.8769717273
20331710000,145.2818619388,-37.8544757610
20331720000,145.3008739896,-37.8463119141
20331730000,145.2769690932,-37.8547569385
20331740000,145.2663804782,-37.8561945875
20328180000,145.3207743827,-37.8592936920
20328190000,145.3153770273,-37.8613512022
20330940000,145.3117997406,-37.8598338214
20330950000,145.2694544260,-37.8690106615
20332020000,145.2817767204,-37.8503640803
20332030000,145.2756961926,-37.8483886811
20332040000,145.2775514845,-37.8487223971
20332050000,145.2844124490,-37.8580350606
20332061000,145.2850341876,-37.8590234162
20332063000,145.2861326169,-37.8588681205
20332070000,145.2961244015,-37.8381712418
20332080000,145.2903392640,-37.8347633364
20332090000,145.2880445802,-37.8464521045
20332100000,145.2877787404,-37.8479933716
20332111000,145.2992721514,-37.8448070430
20332112000,145.2990422678,-37.8441747037
20332113000,145.2995288245,-37.8443753347
20332120000,145.2978417682,-37.8447352348
20332130000,145.2981315839,-37.8483931391
20332140000,145.2989945036,-37.8458647830
20332160000,145.2935201442,-37.8532708429
20332170000,145.2870573276,-37.8548397909
20332180000,145.2895696878,-37.8550087505
20332210000,145.3059613654,-37.8476220815
20332230000,145.3215916606,-37.8572167142
20359730000,145.1369107317,-37.7869517262
20359760000,145.1305376183,-37.7835893186
20359780000,145.1288095769,-37.7879272088
20359790000,145.1324904921,-37.7810501284
20359801000,145.1347583547,-37.7784600917
20359802000,145.1347981743,-37.7791688970
20359810000,145.1364162282,-37.7778513908
20359820000,145.1375564697,-37.7786417513
20359841000,145.1426519030,-37.7826166258
20359842000,145.1422765856,-37.7840759440
20359860000,145.1395521149,-37.7827899280
20359870000,145.1400133456,-37.7887513302
20359880000,145.1416528902,-37.7881712102
20359890000,145.1376396762,-37.7955137340
20359900000,145.1362054199,-37.7965529768
20359910000,145.1329796591,-37.7933535816
20359920000,145.1295593844,-37.7946754128
20359930000,145.1575855082,-37.7982083202
20359940000,145.1446681809,-37.7894082099
20359950000,145.1440904890,-37.7877854749
20359960000,145.1471660109,-37.7895883637
20359970000,145.1473599156,-37.7883206308
20359980000,145.1471701053,-37.7914560398
20328820000,145.2934378162,-37.8513008156
20357180000,145.2026396925,-37.7420362202
20357190000,145.1985599103,-37.7458578278
20357200000,145.2147029577,-37.7405243455
20341281000,145.2879889886,-37.9092054600
20341282000,145.2900845553,-37.9181040939
20341290000,145.2474183418,-37.9367848084
20341300000,145.2479764508,-37.9347359530
20341310000,145.2474818654,-37.9358986853
20331772000,145.3032375211,-37.8608635438
20341320000,145.2321888226,-37.9018578432
20341330000,145.2220526971,-37.9073437283
20341340000,145.2502009032,-37.9386796159
20341350000,145.2504807005,-37.9372575297
20341360000,145.2637239380,-37.9060535371
20341370000,145.2619270631,-37.9056247486
20341380000,145.2440728444,-37.9167182577
20331771000,145.3038050038,-37.8593101260
20328830000,145.2972210170,-37.8501846035
20341390000,145.2423142017,-37.9180302600
20341400000,145.2388221547,-37.9173304151
20341410000,145.2567355758,-37.9054658561
20341422000,145.2592984733,-37.9042363742
20341430000,145.2579818955,-37.9070174209
20341441000,145.2719144174,-37.9203337504
20333031000,145.2928814752,-37.8893061126
20331750000,145.2975780039,-37.8977343590
20331760000,145.3006991660,-37.8954881956
20328950000,145.2686325124,-37.8577065886
20331780000,145.3044145682,-37.8913712416
20331790000,145.2972150329,-37.8994287857
20331800000,145.2981708481,-37.9000160956
20331810000,145.2563244340,-37.8555636135
20328740000,145.2691210387,-37.8446287605
20328750000,145.2669129631,-37.8468406366
20328760000,145.2708413549,-37.8482610826
20328770000,145.2745153826,-37.8520332010
20328780000,145.2704078316,-37.8512262963
20328790000,145.2900802397,-37.8392540347
20328800000,145.2938799922,-37.8402932311
20328810000,145.2940246206,-37.8458432860
20335140000,145.2234067791,-37.8557353844
20328840000,145.3009987222,-37.8498591678
20328850000,145.2484861162,-37.8499788838
20328860000,145.2586868993,-37.8507530714
20328870000,145.2606618095,-37.8556544135
20328880000,145.2634260649,-37.8543044851
20328890000,145.2646778404,-37.8496354350
20328900000,145.2544986578,-37.8612182628
20332260000,145.3118870367,-37.8520680201
20332280000,145.2998930492,-37.8552412635
20332291000,145.2973792460,-37.8556937770
20332292000,145.2984833137,-37.8542052220
20332301000,145.2985728582,-37.8676704847
20329060000,145.2843841124,-37.8676459054
20329070000,145.2841501047,-37.8640681499
20329080000,145.2865396814,-37.8699227313
20329090000,145.2956585115,-37.8534782782
20329100000,145.2880717871,-37.8664812845
20329110000,145.2915268647,-37.8689277744
20329120000,145.2933215552,-37.8652416916
20329130000,145.2951614738,-37.8674805086
20329140000,145.3005068061,-37.8593849544
20329150000,145.3125944217,-37.8566259882
20329160000,145.3073492823,-37.8512110802
20329170000,145.3010431280,-37.8541647465
20329570000,145.2581749518,-37.8458785443
20328930000,145.2680399713,-37.8642405889
20329180000,145.3065142304,-37.8552248288
20329190000,145.2655695771,-37.8683177889
20329200000,145.2630956721,-37.8714989375
20329210000,145.2691017254,-37.8708524623
20329220000,145.2693615777,-37.8738301445
20329230000,145.2672996632,-37.8761386611
20329240000,145.2630789030,-37.8748246716
20329250000,145.2792396266,-37.8797425566
20357210000,145.2686582141,-37.7519655580
20357220000,145.2252124908,-37.7436906604
20357230000,145.2236371079,-37.7826992696
20357240000,145.2669287438,-37.7392652865
20357250000,145.2174468184,-37.7783088774
20334540000,145.2234465762,-37.8411263497
20357260000,145.2206517189,-37.7833152349
20357270000,145.2053452752,-37.7838287235
20357280000,145.2070714276,-37.7474778890
20357290000,145.2119050236,-37.7795079716
20357300000,145.2097006128,-37.7979190611
20357310000,145.2157460980,-37.7739520442
20336480000,145.2338525484,-37.8599837683
20336491000,145.2453726396,-37.8734925021
20336492000,145.2385978028,-37.8764906237
20336493000,145.2418747470,-37.8756695843
20328910000,145.2554332486,-37.8651605744
20336500000,145.2207044143,-37.8631240379
20357850000,145.2233035699,-37.7420163798
20357860000,145.2747081883,-37.7337193419
20357870000,145.2300186660,-37.7425526895
20357880000,145.2800817925,-37.7373072263
20333032000,145.2897452718,-37.8882887076
20333033000,145.2933296544,-37.8882233303
20333041000,145.2964613868,-37.8933173991
20333042000,145.2983521369,-37.8889136202
20328920000,145.2611618282,-37.8672024439
20333043000,145.2980271338,-37.8899752462
20333050000,145.2969106383,-37.8912755636
20333060000,145.3026435865,-37.8924571686
20333070000,145.3051465204,-37.8941326378
20333080000,145.3029404284,-37.8936990244
20333090000,145.3080548102,-37.9012109751
20321050000,145.1464188538,-38.0632468642
20321061000,145.1225043525,-38.0733085201
20321062000,145.1213012831,-38.0739597540
20329550000,145.2592916117,-37.8409137101
20329560000,145.2544640500,-37.8467645806
20328940000,145.2674405190,-37.8614785299
20333100000,145.3034707329,-37.8993850780
20333111000,145.3109191604,-37.8941065704
20333112000,145.3076615327,-37.8939225079
20333120000,145.2654060832,-37.8782887760
20333130000,145.2728629767,-37.8765562668
20333140000,145.2715448775,-37.8756326244
20333150000,145.2716265638,-37.8768960553
20328960000,145.2758574640,-37.8601162158
20321280000,145.1182492449,-38.0612424695
20321300000,145.1452287449,-38.0580236928
20321311000,145.1406026304,-38.0592493387
20321312000,145.1402691552,-38.0611351088
20329800000,145.2768867320,-37.8634460197
20329810000,145.2796907943,-37.8635025531
20329820000,145.2869749192,-37.8714679627
20329831000,145.2859007924,-37.8641872888
20329832000,145.2872003374,-37.8632404901
20329840000,145.2919226297,-37.8639323863
20375860000,144.8640970151,-37.8153185273
20329850000,145.3049964900,-37.8518679280
20329860000,145.2639887787,-37.8710471613
20329870000,145.2679753787,-37.8754287688
20329880000,145.2622091514,-37.8753107154
20329890000,145.2700273412,-37.8780686806
20329900000,145.2728909672,-37.8795319236
20329910000,145.2772795061,-37.8758930703
20329920000,145.2790293978,-37.8721994243
20329930000,145.2821121514,-37.8760653453
20329950000,145.2919948384,-37.8829087682
20329960000,145.2874387049,-37.8836419989
20329970000,145.3001735830,-37.8834798435
20321570000,145.1234177231,-38.0537686883
20321580000,145.1171685424,-38.0574108565
20321590000,145.1181925390,-38.0555168288
20340020000,145.2789578439,-37.9088179012
20321601000,145.1162125202,-38.0533601978
20321602000,145.1152164746,-38.0531272176
20330170000,145.2703500971,-37.8868629623
20321610000,145.1135311253,-38.0501204675
20321620000,145.1176869416,-38.0484260169
20330060000,145.2840231548,-37.8929400369
20330070000,145.2776556929,-37.8913496552
20330080000,145.2790149653,-37.8943885739
20330090000,145.2722350641,-37.8950745767
20330100000,145.2904636776,-37.8949061594
20330110000,145.2867565538,-37.8973848165
20330120000,145.2871611010,-37.8904948561
20330130000,145.3046071711,-37.8957561669
20330140000,145.3169076891,-37.8973324175
20330150000,145.2992368157,-37.8982594467
20330160000,145.2693226033,-37.8899048097
20330190000,145.2543633499,-37.8438374797
20330200000,145.2637390882,-37.8466778479
20330210000,145.2729661379,-37.8485852932
20330220000,145.3041558556,-37.8439058654
20330230000,145.2532844924,-37.8512425727
20330240000,145.2583772219,-37.8529115056
20357950000,145.2072964528,-37.7516720859
20357960000,145.1975714577,-37.7501235652
20390190000,145.2219286389,-37.8259536393
20357970000,145.2333175496,-37.7881728891
20337300000,145.2186982451,-37.8608889789
20322120000,145.1197257593,-38.0449164940
20357890000,145.2098890944,-37.7445667111
20357903000,145.1962647043,-37.7602415838
20357910000,145.1934101424,-37.7649451511
20357920000,145.1842695807,-37.7616591016
20357930000,145.2095659877,-37.7426988244
20357940000,145.2008040597,-37.7488673774
20358700000,145.1867552864,-37.7433969953
20358710000,145.1827225065,-37.7426744619
20329580000,145.2614099291,-37.8446272327
20329590000,145.2640069948,-37.8447944673
20329600000,145.2767017510,-37.8525954954
20329610000,145.2725845693,-37.8517927782
20329620000,145.2958684940,-37.8432439978
20329750000,145.2942933728,-37.8570313625
20329630000,145.2900891573,-37.8415817884
20329640000,145.2932663685,-37.8480092653
20329650000,145.2996527458,-37.8511356823
20329660000,145.3008067830,-37.8481590007
20329670000,145.3035471502,-37.8417294226
20329680000,145.3033722751,-37.8456169194
20329690000,145.2568633306,-37.8524897906
20329701000,145.2580802483,-37.8581185447
20329702000,145.2582627523,-37.8572384546
20329720000,145.2726604300,-37.8594657961
20329730000,145.2910547074,-37.8608029160
20329740000,145.2918647337,-37.8586209022
20329760000,145.2839595910,-37.8554965361
20322100000,145.1234621133,-38.0427699061
20322110000,145.1110796478,-38.0440547395
20330580000,145.2645726172,-37.8916481151
20330590000,145.2746602280,-37.8898595681
20330600000,145.2776449025,-37.8855343933
20329981000,145.2943702916,-37.8823240060
20329982000,145.2948441207,-37.8834722592
20329990000,145.2944188013,-37.8780724210
20330000000,145.3006792450,-37.8800649704
20330020000,145.2585158123,-37.8858908005
20330030000,145.2632583307,-37.8852213138
20330040000,145.2660570256,-37.8825148808
20322360000,145.1371647158,-38.0472892054
20322370000,145.1340438056,-38.0730948656
20322380000,145.1351919158,-38.0748597898
20322390000,145.1317777016,-38.0686168473
20330740000,145.3032961264,-37.8536962936
20330750000,145.2656262080,-37.8697792178
20330760000,145.2639923811,-37.8743011165
20330770000,145.2761623056,-37.8774629874
20330780000,145.2877114041,-37.8813255020
20330790000,145.2610484007,-37.8785388324
20330801000,145.2673967601,-37.8803241652
20330802000,145.2641341888,-37.8789132616
20330803000,145.2660319259,-37.8800951502
20330810000,145.2653160051,-37.8876497654
20330820000,145.2620634405,-37.8926031088
20331050000,145.2586755620,-37.8777796736
20330830000,145.2657557558,-37.8935855681
20330840000,145.2701449660,-37.8905491103
20330851000,145.2743681000,-37.8839435234
20330852000,145.2798019754,-37.8827194879
20330853000,145.2779924355,-37.8835832371
20330854000,145.2765076796,-37.8836758588
20330250000,145.2563474801,-37.8501311583
20330260000,145.2553248754,-37.8572189089
20330270000,145.2600641601,-37.8604919221
20322620000,145.0962739385,-38.0174759954
20322630000,145.1138348566,-38.0406357416
20322640000,145.1109680760,-38.0373707589
20330960000,145.3253420021,-37.8649935551
20330970000,145.3002481807,-37.8637080387
20331060000,145.2593396656,-37.8758472725
20330981000,145.3093175984,-37.8913520149
20330982000,145.3097858016,-37.8929233566
20330630000,145.2896508238,-37.8971818760
20330990000,145.3074508407,-37.8970998655
20331000000,145.2931484239,-37.8994599871
20331010000,145.2897190807,-37.8999187748
20331021000,145.2838697241,-37.8973307932
20331022000,145.2866191747,-37.8997407205
20331032000,145.2613555828,-37.8887863423
20331040000,145.2595567398,-37.8815955231
20372380000,144.8767122899,-37.7906613676
20331070000,145.2599941153,-37.8730896645
20331080000,145.2632490186,-37.8687899839
20331090000,145.2537234672,-37.8669996451
20330651000,145.2958834222,-37.8816560039
20331100000,145.2586193562,-37.8679721262
20358730000,145.1483991733,-37.7991287704
20358740000,145.1678471399,-37.7645927945
20358750000,145.1652613125,-37.7648329537
20358761000,145.1813809834,-37.7748907770
20358762000,145.1807553052,-37.7734709083
20358770000,145.1846855532,-37.7738418060
20330641000,145.3080426972,-37.8956586890
20330642000,145.3096963782,-37.8954135900
20358781000,145.1366384682,-37.7425502071
20358782000,145.1640956552,-37.7451746899
20338040000,145.2278127279,-37.9089935689
20338050000,145.2452476992,-37.9256222543
20338060000,145.2740830639,-37.9184971942
20338070000,145.2799552660,-37.9135663937
20359990000,145.1472512404,-37.7904261816
20330610000,145.2759113547,-37.8927148602
20372390000,144.8768674498,-37.7918867169
20330620000,145.2877591339,-37.8932790689
20330652000,145.2946917070,-37.8815644697
20330653000,145.2964963025,-37.8834047076
20330654000,145.2972033495,-37.8833402607
20330655000,145.2958902589,-37.8838291541
20330660000,145.3003335839,-37.8613979151
20330670000,145.2731666408,-37.8400191507
20330680000,145.2594540137,-37.8481541083
20330690000,145.3010962947,-37.8432901075
20330700000,145.2928437085,-37.8603635881
20330710000,145.2802385944,-37.8527621672
20330720000,145.2987520008,-37.8584984434
20330730000,145.3265277869,-37.8622317311
20331350000,145.2576201377,-37.8595657708
20331360000,145.2557434675,-37.8603585834
20331370000,145.2552835767,-37.8584909128
20331380000,145.2917652074,-37.8425480440
20331390000,145.2647703578,-37.8582141601
20331400000,145.2658463943,-37.8590745673
20331410000,145.2708214754,-37.8547472160
20330860000,145.2903553508,-37.8897501655
20330870000,145.3116733565,-37.8973943239
20330881000,145.2858605327,-37.8445690341
20330882000,145.2840724236,-37.8443539343
20330890000,145.3255257999,-37.8633439095
20330900000,145.3185790891,-37.8613062893
20330910000,145.2759899218,-37.8703995600
20318430000,145.0675791704,-37.9824221204
20330920000,145.2874414399,-37.8825701218
20330930000,145.2688258895,-37.8853470966
20323370000,145.1152644190,-38.0435500234
20331820000,145.2549858742,-37.8552445026
20331830000,145.2798856739,-37.8551485724
20331840000,145.2604203760,-37.8983628022
20331850000,145.2587717870,-37.8838350685
20331860000,145.2655028897,-37.8383133109
20331870000,145.3133535504,-37.8954874326
20331880000,145.3147949783,-37.8972769988
20331890000,145.2949919151,-37.8695524648
20331900000,145.2906778488,-37.8481961938
20331910000,145.3061245165,-37.8417736362
20331930000,145.2794099944,-37.8360877266
20331110000,145.2532258439,-37.8634805380
20331120000,145.2537014467,-37.8595406125
20323610000,145.1416757966,-38.0575055354
20323620000,145.1419791877,-38.0606959473
20332302000,145.3009809710,-37.8665072457
20332310000,145.3005170677,-37.8693472381
