mb_code16,lon_old,lat_old,lon_new,lat_new,old_outside_bounds,shift_metres
20492240000,144.843935,-38.428502,144.84392788704733,-38.428506147666035,False,0.7731344442670676
20492250000,144.834262,-38.423508,144.834247869526,-38.42349286041773,False,2.0849228655441276
20492260000,144.838673,-38.422692,144.83863474236554,-38.42267560409675,False,3.8044674668792737
20492270000,144.832319,-38.41588,144.83231666120366,-38.41587888645943,False,0.2387461378340545
20492310000,145.050574,-38.417586,145.05056835371386,-38.41759194796347,False,0.8240628625599917
20483070000,144.975303,-38.342417,144.97529446174798,-38.342421924345096,False,0.9251786925416096
20483080000,144.977001,-38.339827,144.9770145705032,-38.33982807250558,False,1.1923676177624987
20528773000,144.974741,-37.860864,144.97478023272993,-37.860883995184814,False,4.10421681281221
20483090000,144.979192,-38.336167,144.9791932844324,-38.33616682301231,False,0.11400348704640338
20483100000,144.980899,-38.340895,144.98090226949947,-38.34089765932073,False,0.4109008407749561
20483111000,144.987204,-38.335559,144.98719248882608,-38.335562550553206,False,1.080848640164313
20483112000,144.988334,-38.332769,144.98833461451915,-38.33277017267265,False,0.1408229890435314
20483113000,144.987339,-38.334097,144.98735339671828,-38.33410853881165,False,1.7958231673128402
20483130000,144.99563,-38.317154,144.99566719225032,-38.31713514286096,False,3.8678991252434063
20483140000,144.994406,-38.31065,144.9944207782389,-38.310665285590204,False,2.1329577047480304
20483150000,145.000242,-38.309303,145.00026316263987,-38.30929732811778,False,1.9550801000370894
20483160000,145.020917,-38.470804,145.0209008359924,-38.47079228473686,False,1.9185887219218396
20483170000,145.02311,-38.465934,145.02312033031882,-38.465945995043235,False,1.6080268542310803
20493070000,144.744656,-38.347187,144.7446456471703,-38.34718917100493,False,0.9365467650547228
20493080000,144.745792,-38.346366,144.74578947169783,-38.3463566217574,False,1.0642171617320006
20493090000,144.748618,-38.346722,144.74861760967522,-38.34674273497178,False,2.3018979694910713
20529830000,144.942507,-37.832785,144.94253946854062,-37.8328177203116,False,4.621593183590271
20493100000,144.746929,-38.349461,144.74693220290047,-38.34944531429694,False,1.7635282423050265
20523000000,145.007709,-37.862405,145.00769994417197,-37.862420134227406,False,1.859238235632386
20493110000,144.746432,-38.348247,144.74641745762133,-38.3482564856474,False,1.650665759384404
20493120000,144.754662,-38.362664,144.75473589005077,-38.36270977733782,False,8.21735123191546
20483360000,144.900409,-38.358726,144.90038455840175,-38.35871464748764,False,2.4802525350973013
20483370000,144.898388,-38.358603,144.89837237430112,-38.35856494353255,False,4.439675718044337
20483380000,144.896364,-38.358952,144.8963548432403,-38.35895526950068,False,0.8787687053956061
20483390000,144.907171,-38.357866,144.9071935916561,-38.3578789621913,False,2.4432187938473295
20483400000,144.910559,-38.357616,144.91058697416292,-38.35761625289376,False,2.4452210584252345
20483410000,144.914554,-38.355308,144.9145536332193,-38.355331501826534,False,2.6089751894208626
20483420000,144.910651,-38.355425,144.9107159309275,-38.35546122002497,False,6.955212219636783
20483430000,144.915972,-38.353706,144.91597868079197,-38.35370608632404,False,0.5840394330271425
20483440000,144.918398,-38.364046,144.91839424742133,-38.36406257259026,False,1.868618994303714
20483450000,144.918254,-38.355111,144.91826567973087,-38.35509235780297,False,2.307467409603409
20483460000,144.919867,-38.359461,144.91986377702818,-38.35947568737122,False,1.6545033651084682
20483470000,144.919443,-38.352798,144.91945226727776,-38.3527857854757,False,1.579404077702224
20493360000,144.773484,-38.369255,144.77349624777077,-38.3692782257835,False,2.791493754484865
20493570000,144.78865,-38.369941,144.78863319254032,-38.36995861407678,False,2.445456110257067
20493380000,144.780845,-38.380263,144.78084982330563,-38.38024643965637,False,1.8859515984533664
20493390000,144.786913,-38.386615,144.78692380733344,-38.38663844343456,False,2.7683188029258257
20493400000,144.785985,-38.384226,144.78598019375661,-38.384225891726565,False,0.4201041090607347
20493410000,144.809581,-38.404301,144.80955707135703,-38.404267599161315,False,4.2561880659923155
20493430000,144.783781,-38.382377,144.78376741891984,-38.38236407176001,False,1.8621427834998552
20493440000,144.786924,-38.380277,144.78692146891154,-38.380282229935894,False,0.6212410329286987
20493450000,144.787124,-38.37862,144.78714358482142,-38.378638696306716,False,2.68991894978581
20493480000,144.784015,-38.375264,144.78401974715158,-38.375255278097214,False,1.0532875175164986
20493490000,144.780953,-38.375653,144.7809613413918,-38.37563229596038,False,2.41103959491959
20493500000,144.779412,-38.378637,144.77942401523313,-38.378628044940044,False,1.4458108176737683
20493510000,144.782182,-38.380043,144.7821884066407,-38.380086952609346,False,4.910911208621454
20493520000,144.782953,-38.381742,144.78297133084214,-38.38172411004807,False,2.5512592042382853
20493530000,144.78427,-38.380256,144.78425783174106,-38.38024677918553,False,1.47583621983427
20493550000,144.782477,-38.376731,144.78246728841535,-38.37673334729873,False,0.887710626217409
20493560000,144.783923,-38.377364,144.7839126555027,-38.37734088613412,False,2.72029093337389
20528530000,144.984216,-37.872978,144.98418638357467,-37.87296543330224,False,2.9555971931118674
20493580000,144.785574,-38.371635,144.7855697509835,-38.371645676597886,False,1.2419452764402776
20516080000,145.116501,-37.680441,145.11608751954057,-37.68067677385026,False,44.890406811855485
20516092000,145.115911,-37.682773,145.11590372567275,-37.68277078468833,False,0.6871605211568175
20516100000,145.157123,-37.681316,145.15720318638864,-37.68767206880583,False,705.4988055464158
20516110000,145.170452,-37.675904,145.17021001223685,-37.67541567380548,False,58.25210116611567
20516120000,145.176012,-37.672966,145.17638384379472,-37.67286828046624,False,34.55094683032328
20516130000,145.176288,-37.670851,145.1762666972966,-37.67082634352109,False,3.3198322490319843
20549030000,144.987476,-37.839446,144.98737829245087,-37.83942126687195,False,9.028070044690642
20516140000,145.168953,-37.673954,145.16893933350488,-37.67394921493484,False,1.3174488560821813
20516150000,145.167394,-37.674725,145.16741382763098,-37.67472584621899,False,1.7516933718761312
20516160000,145.169163,-37.677876,145.16917714734944,-37.677874325544224,False,1.261774134053162
20516170000,145.168854,-37.676244,145.16886118041472,-37.676251717383025,False,1.0653299164497054
20516180000,145.166575,-37.678833,145.1665920154437,-37.67883898958072,False,1.641629935742103
20516190000,145.160784,-37.675664,145.16079939233433,-37.67568929028699,False,3.1181660014498327
20516200000,145.160902,-37.674943,145.16090449486987,-37.674940664045664,False,0.34009052317899313
20516211000,145.156773,-37.673173,145.15678131684538,-37.673177012190486,False,0.8582821815494298
20502661000,145.048296,-38.256857,145.0483013837142,-38.25685128715631,False,0.7900409480773133
20502663000,145.044477,-38.25612,145.0444618683657,-38.25611167359778,False,1.61502103040197
20502664000,145.048024,-38.258014,145.0480260672209,-38.25798975543073,False,2.697255517022035
20502670000,144.996607,-38.289482,144.99658622303235,-38.289477379588476,False,1.888665418031641
20549041000,144.990214,-37.839046,144.9901861664116,-37.83904134043386,False,2.504017673131597
20549042000,144.991656,-37.839239,144.99178625991405,-37.83927691199986,False,12.213752068824625
20549043000,144.991116,-37.839208,144.99114877385563,-37.83918842206511,False,3.611727212711814
20549050000,144.98975,-37.838486,144.9896758397316,-37.838468214502974,False,6.819894509077433
20549061000,144.988283,-37.838785,144.9882416205542,-37.838774575928454,False,3.8217457525763536
20549062000,144.98682,-37.838537,144.98683784351192,-37.83855205139586,False,2.293016915986766
20549063000,144.989185,-37.838837,144.98953471967766,-37.8389195553933,False,32.11862833172124
20549064000,144.988988,-37.838926,144.98894157821007,-37.83889261557562,False,5.516135835923709
20549065000,144.987466,-37.838713,144.98751267407812,-37.838726294666714,False,4.3654218246966625
